label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
N,0.6347449421882629,0.5162752866744995,-1.8706920457134402e-07,0.6029822826385498,0.49971020221710205,-0.003377718385308981,0.5861595869064331,0.46743983030319214,-0.007118283770978451,0.5967223048210144,0.43635720014572144,-0.01325602363795042,0.6107562780380249,0.4133119285106659,-0.018709959462285042,0.5883206129074097,0.4408807158470154,0.0037304351571947336,0.5764518976211548,0.4158461391925812,-0.011611750349402428,0.5790267586708069,0.43496015667915344,-0.02250966615974903,0.5847521424293518,0.4579649865627289,-0.026924341917037964,0.6053574681282043,0.4336104393005371,-0.0012909637298434973,0.5928313732147217,0.4032175838947296,-0.017281316220760345,0.5930196642875671,0.42860114574432373,-0.024352893233299255,0.5966666340827942,0.45642274618148804,-0.024112015962600708,0.6243042349815369,0.43212273716926575,-0.008424130268394947,0.6144684553146362,0.41812747716903687,-0.023358020931482315,0.6132011413574219,0.4530462324619293,-0.022826282307505608,0.6133233308792114,0.4809027910232544,-0.017045242711901665,0.6442919373512268,0.43569958209991455,-0.01599588617682457,0.6324586272239685,0.4238101541996002,-0.023246830329298973,0.6293556094169617,0.44910985231399536,-0.018506716936826706,0.6286283731460571,0.47071242332458496,-0.012026389129459858
N,0.644959032535553,0.4987805187702179,-2.089585962039564e-07,0.6093550324440002,0.4799150228500366,-0.003926714416593313,0.5919224619865417,0.4434846043586731,-0.008191007189452648,0.6049123406410217,0.40805745124816895,-0.01515307929366827,0.621715784072876,0.3814011216163635,-0.021474244073033333,0.5938292741775513,0.4137551486492157,0.005197008606046438,0.5809174180030823,0.38641297817230225,-0.012366442009806633,0.5830610394477844,0.4065198004245758,-0.0253321323543787,0.5883530378341675,0.43217188119888306,-0.0307632964104414,0.6132234334945679,0.4055519700050354,-0.0005744072841480374,0.5999755859375,0.37232857942581177,-0.019233999773859978,0.599777102470398,0.400020033121109,-0.028226323425769806,0.6027050018310547,0.4315356910228729,-0.028501685708761215,0.6350064873695374,0.40370067954063416,-0.008751727640628815,0.6249174475669861,0.3891855478286743,-0.026570919901132584,0.6231222748756409,0.42928802967071533,-0.026541685685515404,0.6221770644187927,0.46129292249679565,-0.020068297162652016,0.657821536064148,0.40802890062332153,-0.01738615892827511,0.6444303393363953,0.39547571539878845,-0.026409689337015152,0.6415080428123474,0.4251249134540558,-0.021124115213751793,0.6407980918884277,0.44990742206573486,-0.013594348914921284
N,0.6515079140663147,0.48981600999832153,-2.199111008849286e-07,0.6101844906806946,0.46894505620002747,-0.004607231356203556,0.5898149013519287,0.4294940233230591,-0.009358381852507591,0.604515016078949,0.39047351479530334,-0.017212556675076485,0.623238742351532,0.3616405725479126,-0.024367673322558403,0.5939595103263855,0.3958764970302582,0.005694097373634577,0.5797688961029053,0.3641112446784973,-0.014587807469069958,0.581893265247345,0.386972576379776,-0.029348060488700867,0.5881187915802002,0.4153252840042114,-0.03552183881402016,0.6155480742454529,0.3861443102359772,-0.000739120994694531,0.6006985902786255,0.3475120961666107,-0.022594550624489784,0.6004732251167297,0.3796362280845642,-0.0326186902821064,0.6050894260406494,0.41478338837623596,-0.03257622569799423,0.639582097530365,0.3841581344604492,-0.009959517046809196,0.6284282207489014,0.36623263359069824,-0.030710846185684204,0.6268517971038818,0.4121614396572113,-0.030160732567310333,0.626863956451416,0.44841468334198,-0.022180359810590744,0.6646886467933655,0.3890807330608368,-0.01977040432393551,0.650861382484436,0.3723195791244507,-0.030556481331586838,0.6467623114585876,0.404837042093277,-0.024539867416024208,0.6451573371887207,0.43279796838760376,-0.01574062556028366
N,0.6451273560523987,0.486233651638031,-2.6062801339321595e-07,0.5999361872673035,0.4633210003376007,-0.00523005798459053,0.5787211656570435,0.4181714951992035,-0.010645591653883457,0.5955308675765991,0.3750154376029968,-0.019470324739813805,0.6161352396011353,0.34255653619766235,-0.027328243479132652,0.5818305015563965,0.37983420491218567,0.005870803724974394,0.5668584704399109,0.3466198444366455,-0.016843128949403763,0.5696176886558533,0.37323325872421265,-0.03313494846224785,0.5764830708503723,0.4046919047832489,-0.0398242212831974,0.6056881546974182,0.3699118494987488,-0.0013282123254612088,0.590428352355957,0.32948195934295654,-0.02546820230782032,0.5897915959358215,0.36468306183815,-0.036422040313482285,0.5941187739372253,0.40206772089004517,-0.036414116621017456,0.6321074962615967,0.36855149269104004,-0.011711621657013893,0.622255802154541,0.35151970386505127,-0.03460940718650818,0.6189896464347839,0.4027267098426819,-0.03416869416832924,0.6175644397735596,0.44167739152908325,-0.025578679516911507,0.6598341464996338,0.37473264336586,-0.0227797981351614,0.6464005708694458,0.3575385510921478,-0.03416992723941803,0.6416886448860168,0.3934556245803833,-0.02764531411230564,0.6394729018211365,0.42284709215164185,-0.018224919214844704
N,0.6404069662094116,0.49801135063171387,-2.3206197852232435e-07,0.602060854434967,0.48062410950660706,-0.005494242999702692,0.5826115012168884,0.44158440828323364,-0.010543773882091045,0.5967123508453369,0.40322405099868774,-0.01810423843562603,0.6156815886497498,0.3758179545402527,-0.02477109245955944,0.5834863781929016,0.4083440899848938,0.0022780238650739193,0.5700722336769104,0.3786424398422241,-0.016743304207921028,0.5737791061401367,0.4029552638530731,-0.030132582411170006,0.5805885791778564,0.4305940866470337,-0.03572151064872742,0.6045191287994385,0.3993094861507416,-0.00334583455696702,0.5903205871582031,0.36384549736976624,-0.023479782044887543,0.591428816318512,0.39559587836265564,-0.03219102695584297,0.5958808660507202,0.4290163218975067,-0.03199434652924538,0.6279693245887756,0.39744657278060913,-0.011538738384842873,0.6176168918609619,0.3807578682899475,-0.03080838732421398,0.616473376750946,0.4256506860256195,-0.030168551951646805,0.616056501865387,0.4604424834251404,-0.022983204573392868,0.652583122253418,0.40186160802841187,-0.020307041704654694,0.6398088932037354,0.3883286416530609,-0.030379485338926315,0.6365079879760742,0.4205458462238312,-0.024982688948512077,0.6352951526641846,0.44672709703445435,-0.01724163256585598
N,0.6384313702583313,0.5132029056549072,-2.0965111957593763e-07,0.6045178771018982,0.4980910122394562,-0.006034977734088898,0.5865926742553711,0.4631240963935852,-0.010873417370021343,0.5993624925613403,0.4285403788089752,-0.017672045156359673,0.61667799949646,0.4051741361618042,-0.02349398285150528,0.5871025323867798,0.4327909052371979,0.0009064865880645812,0.5763357877731323,0.4043874144554138,-0.016242388635873795,0.5802522301673889,0.4280252754688263,-0.027853261679410934,0.5865066051483154,0.45335668325424194,-0.03259608522057533,0.6067054271697998,0.4258909225463867,-0.0036157395225018263,0.5960103869438171,0.3940526247024536,-0.021858979016542435,0.5978724360466003,0.42461150884628296,-0.02896789461374283,0.602257251739502,0.45411810278892517,-0.028236910700798035,0.6276648044586182,0.42527782917022705,-0.010610065422952175,0.620422899723053,0.40799441933631897,-0.028221601620316505,0.6195621490478516,0.44809725880622864,-0.027094369754195213,0.6195789575576782,0.4782007932662964,-0.02023478038609028,0.6490062475204468,0.4301542639732361,-0.018196268007159233,0.6389332413673401,0.4157092571258545,-0.027985822409391403,0.6370536088943481,0.44482237100601196,-0.02316899597644806,0.6373780369758606,0.4677780866622925,-0.0160539373755455
N,0.619373083114624,0.5157322287559509,-1.9527715267031454e-07,0.5869755744934082,0.5004355907440186,-0.00517096184194088,0.5706218481063843,0.466871440410614,-0.009647002443671227,0.5828666687011719,0.434273362159729,-0.016177158802747726,0.5977849364280701,0.4108692705631256,-0.02186729572713375,0.5715121626853943,0.43780890107154846,0.0020412143785506487,0.5613592863082886,0.4104960560798645,-0.014393442310392857,0.5648025870323181,0.43159687519073486,-0.02560107782483101,0.5706910490989685,0.4558057487010956,-0.029971729964017868,0.5900981426239014,0.4309881925582886,-0.002364311134442687,0.5801903009414673,0.3996417820453644,-0.01942257396876812,0.581412136554718,0.4274889826774597,-0.026414306834340096,0.5850221514701843,0.455585777759552,-0.025823276489973068,0.6102322936058044,0.4302060902118683,-0.009088549762964249,0.6029528975486755,0.41430363059043884,-0.02564113587141037,0.6019231677055359,0.45253145694732666,-0.024714510887861252,0.6018105745315552,0.4812343716621399,-0.01820586621761322,0.6309829950332642,0.4345683753490448,-0.016301563009619713,0.6204115152359009,0.42160913348197937,-0.025104304775595665,0.6184890866279602,0.4491986632347107,-0.02030024304986,0.6188207268714905,0.4705916941165924,-0.013350224122405052
N,0.6138192415237427,0.5168985724449158,-2.055677867929262e-07,0.5809561610221863,0.5001636147499084,-0.004431687295436859,0.5644280910491943,0.46459221839904785,-0.008613718673586845,0.577450156211853,0.4311824440956116,-0.015048990957438946,0.5941252112388611,0.4068014919757843,-0.020538853481411934,0.5654375553131104,0.4342023730278015,0.0035198142286390066,0.5555906295776367,0.4053000211715698,-0.012570471502840519,0.5584946274757385,0.4264315664768219,-0.02349824644625187,0.5638769865036011,0.4511411190032959,-0.02768774703145027,0.5846461653709412,0.4273212254047394,-0.0013257553800940514,0.5746806263923645,0.3944964110851288,-0.018081089481711388,0.575221061706543,0.42224299907684326,-0.024858007207512856,0.5783535838127136,0.4511610269546509,-0.024005915969610214,0.6053216457366943,0.4265592098236084,-0.00853511318564415,0.5974950790405273,0.41123899817466736,-0.02463780902326107,0.5961911082267761,0.4494841992855072,-0.02345123142004013,0.5959495306015015,0.478113055229187,-0.016811076551675797,0.6269645094871521,0.4311263859272003,-0.016230383887887,0.6160352826118469,0.4182127118110657,-0.024417662993073463,0.6134147047996521,0.44696518778800964,-0.019226765260100365,0.6130136251449585,0.46903353929519653,-0.01211030688136816
N,0.6172536611557007,0.5128463506698608,-2.2707153846113215e-07,0.5810041427612305,0.4930461645126343,-0.004150184337049723,0.5636935234069824,0.4543360769748688,-0.008519215509295464,0.5779134035110474,0.4201493263244629,-0.015448309481143951,0.5951443910598755,0.39482927322387695,-0.02165619097650051,0.5673823356628418,0.42327210307121277,0.0036774631589651108,0.5555639863014221,0.39474183320999146,-0.014116319827735424,0.558039665222168,0.41778597235679626,-0.026483234018087387,0.56390380859375,0.44489508867263794,-0.03139323368668556,0.5874239206314087,0.4164150357246399,-0.0018934239633381367,0.575469970703125,0.3832920789718628,-0.020400147885084152,0.5757558345794678,0.4139803946018219,-0.027927877381443977,0.579842746257782,0.44582971930503845,-0.027176856994628906,0.6092677116394043,0.416169136762619,-0.009949983097612858,0.5997568368911743,0.40002405643463135,-0.027502844110131264,0.5983180403709412,0.4413897395133972,-0.02612234093248844,0.5986474752426147,0.4730200171470642,-0.01886618696153164,0.6320816278457642,0.4217621684074402,-0.0184951014816761,0.6188254356384277,0.40832993388175964,-0.0276571586728096,0.6158323287963867,0.43921586871147156,-0.022032873705029488,0.6157882809638977,0.4635380506515503,-0.014230072498321533
N,0.6207625865936279,0.4965249300003052,-2.1317836740308849e-07,0.585064172744751,0.4748963415622711,-0.004769061226397753,0.569260835647583,0.43605655431747437,-0.009701846167445183,0.5851581692695618,0.40099966526031494,-0.01718881167471409,0.6026988625526428,0.3739824593067169,-0.023936117067933083,0.5715233683586121,0.40309378504753113,0.004441449884325266,0.5603925585746765,0.3744504749774933,-0.014082856476306915,0.5625683069229126,0.3949989676475525,-0.02764742635190487,0.5674270987510681,0.4220201373100281,-0.03326110914349556,0.5924624800682068,0.3963296711444855,-0.0010846627410501242,0.5815325975418091,0.3628913164138794,-0.02022641897201538,0.5813830494880676,0.3922068774700165,-0.02897633984684944,0.5836083889007568,0.424554705619812,-0.02901589870452881,0.6152383089065552,0.39664095640182495,-0.009222344495356083,0.6066707372665405,0.38108953833580017,-0.02750151790678501,0.6041136384010315,0.42269831895828247,-0.026780415326356888,0.6022523045539856,0.4552702307701111,-0.019783489406108856,0.6387173533439636,0.402986079454422,-0.017909441143274307,0.6267974376678467,0.38909804821014404,-0.027301186695694923,0.6230435967445374,0.41975921392440796,-0.02169135957956314,0.6213251948356628,0.4444449841976166,-0.01381148211658001
N,0.6203626394271851,0.47336798906326294,-2.126425613369065e-07,0.5830901265144348,0.4559025764465332,-0.005393767263740301,0.5645530819892883,0.4187234342098236,-0.010746375657618046,0.577592134475708,0.38086825609207153,-0.018461119383573532,0.593987762928009,0.35128235816955566,-0.025265194475650787,0.565822958946228,0.3855362832546234,0.001759855542331934,0.5522549748420715,0.35651925206184387,-0.016942324116826057,0.5555292963981628,0.3778769373893738,-0.030088048428297043,0.5617409944534302,0.40489333868026733,-0.035397905856370926,0.5865447521209717,0.37719428539276123,-0.0035742351319640875,0.5717045068740845,0.3416265845298767,-0.023195691406726837,0.5731662511825562,0.3702069818973541,-0.03160909563302994,0.5773387551307678,0.40323883295059204,-0.031339723616838455,0.6093822717666626,0.3751436471939087,-0.011351502500474453,0.5985930562019348,0.3588389754295349,-0.029891323298215866,0.5980339050292969,0.4002462923526764,-0.028777997940778732,0.5973595380783081,0.43420159816741943,-0.021410968154668808,0.633341908454895,0.37925899028778076,-0.01972139999270439,0.6198573708534241,0.36454305052757263,-0.029032420367002487,0.6163548231124878,0.3951210677623749,-0.023024050518870354,0.6142613887786865,0.4222636818885803,-0.014850839972496033
N,0.6466196775436401,0.492851197719574,-2.3536929916190275e-07,0.6060612797737122,0.4718779921531677,-0.005375976674258709,0.5865073800086975,0.4308997094631195,-0.010979429818689823,0.6018939018249512,0.39084193110466003,-0.019391430541872978,0.6215678453445435,0.361263632774353,-0.027032554149627686,0.5896191000938416,0.39599213004112244,0.0034579343628138304,0.5756323933601379,0.3640587031841278,-0.016670430079102516,0.577778160572052,0.38796481490135193,-0.0311902966350317,0.5834941267967224,0.4176133871078491,-0.03723619505763054,0.6117419004440308,0.38703441619873047,-0.0026518860831856728,0.596458911895752,0.3492485284805298,-0.023825878277420998,0.5961583852767944,0.3804539740085602,-0.0334819033741951,0.599701464176178,0.41630977392196655,-0.033567704260349274,0.6362510323524475,0.3851976692676544,-0.011446499265730381,0.6248041391372681,0.3666982054710388,-0.031784627586603165,0.6232976317405701,0.4124806225299835,-0.03115355782210827,0.6226423382759094,0.44964104890823364,-0.023418795317411423,0.662604808807373,0.3902374505996704,-0.02081390656530857,0.6474055647850037,0.3738369941711426,-0.03158756345510483,0.6440443992614746,0.4079127609729767,-0.02545011229813099,0.643019437789917,0.4372655153274536,-0.01668454334139824
N,0.6488788723945618,0.49659451842308044,-2.61632607134743e-07,0.6060079336166382,0.47541093826293945,-0.0050588794983923435,0.5838114023208618,0.43504598736763,-0.01085964310914278,0.5975902080535889,0.39340466260910034,-0.0199233777821064,0.6167234778404236,0.36223167181015015,-0.02819041721522808,0.5874108672142029,0.39792513847351074,0.004422976169735193,0.5700690746307373,0.36602750420570374,-0.016954269260168076,0.5719238519668579,0.3918568789958954,-0.03224726393818855,0.5789864659309387,0.4219849407672882,-0.03863954916596413,0.6093026399612427,0.3871217966079712,-0.0023332315031439066,0.5899500846862793,0.3493973910808563,-0.024651160463690758,0.5902723670005798,0.3834739923477173,-0.034762512892484665,0.5965395569801331,0.4199458658695221,-0.0348687618970871,0.634232223033905,0.38319289684295654,-0.011987312696874142,0.6199932098388672,0.36464157700538635,-0.032944876700639725,0.6190727353096008,0.41189637780189514,-0.0323617123067379,0.6205072402954102,0.4494771361351013,-0.02450069971382618,0.6612377762794495,0.38572657108306885,-0.022321704775094986,0.6445624232292175,0.36969494819641113,-0.03281274437904358,0.6414729952812195,0.4041384756565094,-0.02656460925936699,0.6419378519058228,0.43313223123550415,-0.01776879094541073
N,0.6436921954154968,0.49665001034736633,-2.6466412350600876e-07,0.6003404259681702,0.4750593304634094,-0.0038667391054332256,0.578284740447998,0.43452271819114685,-0.00882751401513815,0.5918093919754028,0.3927709460258484,-0.017398769035935402,0.6108388304710388,0.3614329695701599,-0.02529791183769703,0.5826711058616638,0.3986116349697113,0.006731800734996796,0.5650829672813416,0.3660683035850525,-0.013724353164434433,0.5661842823028564,0.39052629470825195,-0.02872079610824585,0.5727146863937378,0.4203791320323944,-0.03509052097797394,0.6044269800186157,0.3876897394657135,-0.00046135354205034673,0.5847029089927673,0.3484707176685333,-0.021900206804275513,0.584648609161377,0.38152143359184265,-0.0321076400578022,0.5906231999397278,0.41846612095832825,-0.032473936676979065,0.6293781995773315,0.3835963010787964,-0.01049983873963356,0.6138046979904175,0.36388126015663147,-0.030576379969716072,0.6127801537513733,0.410336971282959,-0.03024062141776085,0.6141709685325623,0.4483424127101898,-0.022821148857474327,0.6567711234092712,0.3860102891921997,-0.0211616400629282,0.6390368938446045,0.3696475625038147,-0.031175948679447174,0.6354345679283142,0.4037185311317444,-0.025121187791228294,0.6354132890701294,0.4333563446998596,-0.016681166365742683
N,0.6462743878364563,0.4974726140499115,-2.6214286208414705e-07,0.6036986708641052,0.47629496455192566,-0.004430228844285011,0.5806089639663696,0.43706387281417847,-0.009767080657184124,0.5931372046470642,0.39585331082344055,-0.018629340454936028,0.6119438409805298,0.36467549204826355,-0.026796581223607063,0.5852532386779785,0.40034177899360657,0.00558113818988204,0.5678053498268127,0.36781349778175354,-0.015805073082447052,0.5693593621253967,0.3923456370830536,-0.031279969960451126,0.576137363910675,0.4221274256706238,-0.03781987354159355,0.6070466041564941,0.3890092968940735,-0.001498055411502719,0.587560772895813,0.34978288412094116,-0.02382468804717064,0.5870530605316162,0.3825059235095978,-0.034341275691986084,0.5925835371017456,0.41937315464019775,-0.03472023084759712,0.6319388747215271,0.3846535086631775,-0.011467501521110535,0.6159672737121582,0.3656978905200958,-0.0322825089097023,0.6152629256248474,0.41172054409980774,-0.032145436853170395,0.6169922947883606,0.4489416480064392,-0.024645281955599785,0.6592625379562378,0.3870045244693756,-0.02209497056901455,0.6411498188972473,0.37093180418014526,-0.03265457600355148,0.6374698281288147,0.4046304523944855,-0.026792459189891815,0.6377077698707581,0.433782696723938,-0.01831912063062191
N,0.6454399228096008,0.49829140305519104,-2.6761819071907667e-07,0.6031654477119446,0.47731685638427734,-0.004230748862028122,0.5802220106124878,0.4378015398979187,-0.009362449869513512,0.5929246544837952,0.39656633138656616,-0.01789816841483116,0.6129583120346069,0.3661665618419647,-0.025708965957164764,0.5854908227920532,0.40185612440109253,0.004979001823812723,0.568211019039154,0.36956822872161865,-0.015660179778933525,0.5694974660873413,0.39459288120269775,-0.0303540900349617,0.5760270953178406,0.4240151047706604,-0.036586955189704895,0.6070196628570557,0.3908831477165222,-0.002020701300352812,0.5874985456466675,0.35196852684020996,-0.023702235892415047,0.5874714255332947,0.3848213851451874,-0.033440668135881424,0.5933222770690918,0.42125460505485535,-0.033516835421323776,0.6316947340965271,0.3867190480232239,-0.011809897609055042,0.6160691976547241,0.3677762448787689,-0.03196500986814499,0.6151806116104126,0.4134104549884796,-0.03140275552868843,0.6165428161621094,0.45041486620903015,-0.023911727592349052,0.6588148474693298,0.3891453146934509,-0.02224944904446602,0.6410661339759827,0.37299808859825134,-0.032397132366895676,0.6376538872718811,0.40630361437797546,-0.026500282809138298,0.6380186676979065,0.43507248163223267,-0.018247827887535095
N,0.646358847618103,0.4992104172706604,-2.5885387344715127e-07,0.6046469807624817,0.47813767194747925,-0.005060679744929075,0.5812194347381592,0.43998095393180847,-0.010629464872181416,0.5935453772544861,0.39881208539009094,-0.019397364929318428,0.6133846640586853,0.3672263026237488,-0.02732151560485363,0.5858360528945923,0.4035204350948334,0.0044244807213544846,0.5700699090957642,0.3697182238101959,-0.016315825283527374,0.5710937976837158,0.3941196799278259,-0.031103525310754776,0.5768534541130066,0.4240877628326416,-0.03731590881943703,0.6074914336204529,0.39254382252693176,-0.002048533409833908,0.589462399482727,0.3528384566307068,-0.023335477337241173,0.5887517333030701,0.3854238986968994,-0.0328282006084919,0.5936972498893738,0.42183470726013184,-0.03279437497258186,0.6320533156394958,0.3885352611541748,-0.01135978102684021,0.6169596910476685,0.36811742186546326,-0.03140447661280632,0.6164637804031372,0.414375364780426,-0.030296238139271736,0.6183708906173706,0.4513023793697357,-0.02237766981124878,0.6591609716415405,0.3912701904773712,-0.021388685330748558,0.6419928073883057,0.373691588640213,-0.03168059140443802,0.6378488540649414,0.4069962799549103,-0.02546030282974243,0.6375223994255066,0.4357004761695862,-0.016824472695589066
N,0.6454416513442993,0.4980226457118988,-2.7354255394129723e-07,0.6039881706237793,0.47689542174339294,-0.0038781382609158754,0.58267742395401,0.4363056719303131,-0.008785969577729702,0.5961076617240906,0.3942490816116333,-0.01709873415529728,0.6154775619506836,0.3629085421562195,-0.024729421362280846,0.5868394374847412,0.4005472660064697,0.005377027206122875,0.5697615742683411,0.3681163489818573,-0.014426391571760178,0.5702764391899109,0.3935798406600952,-0.028403908014297485,0.5766044855117798,0.4238393008708954,-0.034136347472667694,0.6083261966705322,0.39064568281173706,-0.0016132520977407694,0.5887575149536133,0.35272708535194397,-0.02199551649391651,0.5883307456970215,0.38513660430908203,-0.03126268461346626,0.5941874980926514,0.420384019613266,-0.03132447600364685,0.6328977346420288,0.3874197006225586,-0.01132296770811081,0.6177991032600403,0.36778756976127625,-0.030508097261190414,0.6162115335464478,0.4132077693939209,-0.029722267761826515,0.617429792881012,0.44943690299987793,-0.022388316690921783,0.6601293087005615,0.3902352452278137,-0.021596698090434074,0.6425410509109497,0.37253624200820923,-0.03095322847366333,0.6395279765129089,0.4052739143371582,-0.024658478796482086,0.6404989957809448,0.43297767639160156,-0.01633007638156414
N,0.6476801037788391,0.49675965309143066,-2.684265325569868e-07,0.6057178974151611,0.4747619926929474,-0.004512176848948002,0.5830270648002625,0.43544358015060425,-0.00989299826323986,0.5957350134849548,0.39405906200408936,-0.018637821078300476,0.6155008673667908,0.36290180683135986,-0.02657219208776951,0.587942898273468,0.39891842007637024,0.004646195564419031,0.570479154586792,0.36616194248199463,-0.01652258075773716,0.5719692707061768,0.3913630545139313,-0.03154905512928963,0.5785344243049622,0.4212537705898285,-0.03785000741481781,0.6098459959030151,0.3881218135356903,-0.002342088846489787,0.5907833576202393,0.3484728932380676,-0.024511899799108505,0.5906140804290771,0.38203805685043335,-0.03427987918257713,0.5962293744087219,0.41935139894485474,-0.03417221084237099,0.6347165703773499,0.3844127058982849,-0.012144232168793678,0.6190351247787476,0.365186870098114,-0.032695163041353226,0.6185513734817505,0.4119040369987488,-0.031606853008270264,0.6204299330711365,0.4493744969367981,-0.023532671853899956,0.6618882417678833,0.3875255584716797,-0.02264089323580265,0.6441308856010437,0.37115031480789185,-0.03300784155726433,0.6404565572738647,0.40465763211250305,-0.02668740600347519,0.6407631635665894,0.43350595235824585,-0.017939632758498192
N,0.647935688495636,0.4961319863796234,-2.5851434770629567e-07,0.6056050658226013,0.4736860394477844,-0.005119457840919495,0.5841940641403198,0.43314695358276367,-0.010690378025174141,0.5989856719970703,0.39194825291633606,-0.019506147131323814,0.6185492277145386,0.3606511950492859,-0.027560004964470863,0.5880312323570251,0.39643594622612,0.0050066313706338406,0.5717154741287231,0.3635967969894409,-0.01624559424817562,0.5730689167976379,0.3882206380367279,-0.03162577375769615,0.5795060992240906,0.4184000790119171,-0.038134120404720306,0.6103406548500061,0.3861751854419708,-0.0017019638326019049,0.5921712517738342,0.3469732105731964,-0.024002162739634514,0.5919637680053711,0.38058969378471375,-0.0342843160033226,0.5974341034889221,0.41772234439849854,-0.03450056537985802,0.6356026530265808,0.38313668966293335,-0.01133678574115038,0.6216046214103699,0.363790899515152,-0.032432444393634796,0.6202678084373474,0.4113820493221283,-0.03191961348056793,0.6211391091346741,0.44941848516464233,-0.024050721898674965,0.663031280040741,0.38703975081443787,-0.021656332537531853,0.646577775478363,0.36981338262557983,-0.03248985856771469,0.6428693532943726,0.4042965769767761,-0.026388542726635933,0.6425574421882629,0.4336625039577484,-0.017669912427663803
N,0.647192656993866,0.4967706799507141,-2.5445402229706815e-07,0.6044483780860901,0.47405707836151123,-0.005063116550445557,0.5828732848167419,0.43368765711784363,-0.010540076531469822,0.5974090695381165,0.3922717571258545,-0.019265679642558098,0.6174043416976929,0.36129021644592285,-0.027184871956706047,0.586657702922821,0.3967602849006653,0.005434729158878326,0.5705305337905884,0.3644067943096161,-0.015829801559448242,0.5719484090805054,0.38881269097328186,-0.03126722574234009,0.5782241225242615,0.41858813166618347,-0.03782922029495239,0.6091586947441101,0.3866927921772003,-0.0012876956025138497,0.5912962555885315,0.34801238775253296,-0.023783240467309952,0.5911991596221924,0.3815193474292755,-0.03414824977517128,0.5965938568115234,0.4185410141944885,-0.03435808792710304,0.634483814239502,0.38390615582466125,-0.01097045373171568,0.6211068630218506,0.365054726600647,-0.032299257814884186,0.6193579435348511,0.4122612774372101,-0.03194952756166458,0.6197243332862854,0.45022517442703247,-0.0240805521607399,0.6615744829177856,0.3880944848060608,-0.02133672870695591,0.6457034349441528,0.3709595501422882,-0.03237714618444443,0.6421641111373901,0.40493854880332947,-0.026473306119441986,0.6418526768684387,0.43407052755355835,-0.017813194543123245
N,0.6444113850593567,0.49780553579330444,-2.559844176630577e-07,0.6015942692756653,0.47573503851890564,-0.004474605433642864,0.5797010064125061,0.43542128801345825,-0.009740706533193588,0.5932616591453552,0.3938950002193451,-0.018461713567376137,0.6122565269470215,0.36244598031044006,-0.026439020410180092,0.5833386778831482,0.3995261490345001,0.005674505606293678,0.5669520497322083,0.36638587713241577,-0.015336495824158192,0.5681726932525635,0.3901295065879822,-0.03046891838312149,0.5743286609649658,0.4200237989425659,-0.03677189350128174,0.6056228280067444,0.38911956548690796,-0.0012627398828044534,0.5872745513916016,0.34901440143585205,-0.023504458367824554,0.5874403119087219,0.3824464678764343,-0.033569492399692535,0.5930556654930115,0.4198637008666992,-0.033539921045303345,0.6308251023292542,0.3857555091381073,-0.0110864182934165,0.6164954304695129,0.3661110997200012,-0.031953517347574234,0.6156073212623596,0.4133774936199188,-0.03131166845560074,0.61683589220047,0.4517064094543457,-0.02326851338148117,0.6579999327659607,0.38921162486076355,-0.021547535434365273,0.6415312886238098,0.3715263605117798,-0.031875718384981155,0.6378659009933472,0.4049215614795685,-0.025651298463344574,0.6375145316123962,0.43417027592658997,-0.01688999868929386
N,0.6437862515449524,0.49364468455314636,-2.703744144127995e-07,0.5985804796218872,0.4677203297615051,-0.004380927421152592,0.5766255855560303,0.4237858057022095,-0.010057231411337852,0.5920403003692627,0.37999874353408813,-0.019514726474881172,0.6123635172843933,0.34586086869239807,-0.028170231729745865,0.5804504752159119,0.38613125681877136,0.007122344803065062,0.5637689828872681,0.3505139648914337,-0.015177523717284203,0.5649338960647583,0.3762335777282715,-0.031450122594833374,0.5711348056793213,0.4085001051425934,-0.03818493336439133,0.603851318359375,0.37590304017066956,-0.00043238382204435766,0.5858255624771118,0.33302101492881775,-0.023298321291804314,0.58467036485672,0.3670588433742523,-0.03425145894289017,0.5892156958580017,0.4057915210723877,-0.034670718014240265,0.6300575733184814,0.37318533658981323,-0.01109322439879179,0.6163931488990784,0.3517494797706604,-0.03277100622653961,0.6139422655105591,0.4009278118610382,-0.03251516819000244,0.6137416362762451,0.44100040197372437,-0.024488678202033043,0.6581383943557739,0.3773544728755951,-0.022405672818422318,0.6414924263954163,0.357511430978775,-0.033287301659584045,0.6371827125549316,0.393154501914978,-0.02671203762292862,0.6357498168945312,0.42500028014183044,-0.01743147149682045
